mirID 	youngRep1_AS_ZT0	youngRep1_AS_ZT4	youngRep1_AS_ZT8	youngRep1_AS_ZT12	youngRep1_AS_ZT16	youngRep1_AS_ZT20	youngRep2_AS_ZT0	youngRep2_AS_ZT4	youngRep2_AS_ZT8	youngRep2_AS_ZT12	youngRep2_AS_ZT16	youngRep2_AS_ZT20	oldRep1_AS_ZT0	oldRep1_AS_ZT4	oldRep1_AS_ZT8	oldRep1_AS_ZT12	oldRep1_AS_ZT16	oldRep1_AS_ZT20	oldRep2_AS_ZT0	oldRep2_AS_ZT4	oldRep2_AS_ZT8	oldRep2_AS_ZT12	oldRep2_AS_ZT16	oldRep2_AS_ZT20
dme-miR-992-3p_MIMAT0005510 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-992-5p_MIMAT0020891 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-7-5p_MIMAT0000112 	34146.0 	22318.1666667 	25245.0 	21098.0 	25793.5 	26228.8333333 	24282.5 	25352.0 	30317.5 	27775.25 	27361.8333333 	29889.5 	16251.5 	13588.5 	15511.6666667 	21292.1666667 	15868.8333333 	16469.3333333 	18757.5 	19093.5 	17980.3333333 	21681.6666667 	17397.0 	15714.3333333 
dme-miR-7-3p_MIMAT0020790 	150.0 	269.0 	295.0 	292.0 	318.0 	237.5 	351.0 	296.0 	338.0 	394.0 	260.0 	297.0 	205.0 	256.0 	191.0 	299.0 	296.5 	229.0 	280.0 	271.0 	253.0 	313.0 	218.5 	204.0 
dme-miR-9376-5p_MIMAT0035215 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9376-3p_MIMAT0035216 	1.0 	0.0 	0.0 	1.0 	2.0 	0.0 	4.0 	0.0 	4.0 	0.0 	0.0 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	3.0 	4.0 
dme-miR-4939-3p_MIMAT0020145 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4979-5p_MIMAT0020211 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4979-3p_MIMAT0020212 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 
dme-miR-1009-3p_MIMAT0005022 	210.0 	451.5 	456.0 	672.5 	516.5 	459.0 	567.0 	543.0 	594.0 	537.0 	487.0 	536.5 	330.0 	270.0 	264.0 	404.0 	309.0 	269.5 	419.333333333 	381.5 	349.0 	456.0 	382.0 	311.0 
dme-miR-4985-5p_MIMAT0020221 	25.0 	52.0 	51.0 	38.0 	62.0 	46.0 	52.0 	57.0 	50.0 	43.0 	36.0 	45.0 	33.0 	26.0 	23.0 	39.0 	29.0 	33.0 	47.0 	48.0 	39.0 	56.0 	43.0 	27.0 
dme-miR-4985-3p_MIMAT0020222 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 
dme-bantam-3p_MIMAT0000365 	592948.333333 	1826180.66667 	1965679.33333 	1714815.66667 	2281978.5 	2073967.41667 	1989419.83333 	2137686.4 	2444237.33333 	2157517.58333 	1724728.16667 	2258912.83333 	1559628.58333 	1087520.58333 	1257760.5 	1791619.33333 	1690591.91667 	1874822.66667 	1266009.33333 	1812520.83333 	1372879.78333 	1718296.83333 	1202085.0 	1513210.5 
dme-bantam-5p_MIMAT0020823 	38703.5333333 	129016.083333 	87387.5333333 	72913.5 	83841.5833333 	89347.5833333 	73727.0333333 	76602.5833333 	80239.9047619 	75704.5095238 	95477.1666667 	80607.3333333 	69690.5416667 	60173.0 	64705.0357143 	74557.25 	61691.9166667 	114112.4 	65174.5595238 	89207.3333333 	61314.5333333 	153683.5 	95502.3880952 	58061.0833333 
dme-miR-282-5p_MIMAT0000346 	375.0 	753.0 	827.5 	800.0 	1064.0 	928.0 	1293.5 	1133.0 	1207.0 	1180.33333333 	724.0 	1064.0 	1278.5 	876.0 	973.0 	1249.0 	1093.0 	919.0 	1169.0 	1189.33333333 	1166.0 	1212.0 	861.0 	935.0 
dme-miR-282-3p_MIMAT0020809 	6.0 	20.0 	33.0 	31.0 	33.0 	20.0 	39.0 	38.0 	53.0 	38.0 	31.0 	40.0 	48.0 	41.0 	33.0 	61.0 	48.0 	42.0 	55.0 	66.0 	67.0 	44.0 	38.0 	53.0 
dme-miR-955-5p_MIMAT0005466 	20.0 	39.0 	23.0 	12.0 	41.0 	36.0 	26.0 	24.0 	34.0 	32.0 	42.0 	42.0 	4.0 	0.0 	0.0 	1.0 	3.0 	2.0 	3.0 	6.0 	0.0 	0.0 	0.0 	1.0 
dme-miR-955-3p_MIMAT0020847 	0.0 	1.0 	0.0 	4.0 	4.0 	1.0 	2.0 	3.0 	1.0 	1.0 	0.0 	4.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2282-3p_MIMAT0011790 	1.0 	0.0 	8.0 	6.0 	8.0 	5.0 	7.0 	11.0 	12.0 	6.0 	2.0 	6.0 	9.0 	3.0 	5.0 	7.0 	3.0 	5.0 	5.0 	3.0 	2.0 	14.0 	4.0 	2.0 
dme-miR-2501-5p_MIMAT0012216 	6.0 	14.5 	7.0 	2.0 	14.0 	9.0 	5.0 	12.0 	20.0 	8.0 	9.0 	9.0 	17.0 	7.0 	11.0 	8.0 	8.0 	15.0 	10.0 	14.0 	9.0 	13.0 	8.0 	10.0 
dme-miR-2501-3p_MIMAT0012217 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	3.0 	2.0 	0.0 	1.0 	1.0 	1.0 	0.0 	0.0 	0.0 	2.0 	1.0 	0.0 	0.0 	2.0 	1.0 	0.0 	0.0 
dme-miR-4913-3p_MIMAT0020506 	2.0 	27.0 	39.0 	51.0 	56.0 	32.0 	42.0 	55.5 	53.0 	43.0 	39.0 	48.0 	13.0 	16.0 	28.0 	32.0 	29.0 	15.0 	22.5 	23.0 	17.0 	21.5 	13.0 	17.5 
dme-miR-190-5p_MIMAT0005467 	37814.5 	45841.8333333 	47798.0 	31762.5 	60588.0 	55900.5 	51924.5 	54486.5 	52896.5 	51662.0 	39628.0 	50419.3333333 	35278.7916667 	26432.5 	25822.5 	32402.3333333 	24650.0 	32876.5 	27893.1666667 	30675.1666667 	27924.5 	38613.3333333 	30088.75 	29346.5 
dme-miR-190-3p_MIMAT0020848 	57.5 	82.0 	49.0 	37.0 	37.0 	27.0 	42.0 	63.0 	39.0 	35.0 	28.0 	51.0 	49.0 	38.0 	44.0 	49.0 	58.0 	52.0 	57.0 	26.5 	44.0 	47.0 	19.0 	29.0 
dme-miR-4940-5p_MIMAT0020146 	162.0 	396.0 	337.0 	227.0 	377.0 	373.0 	316.0 	376.0 	347.0 	323.0 	311.0 	343.0 	190.0 	152.0 	163.0 	176.0 	186.0 	185.0 	142.0 	177.0 	135.0 	181.0 	161.0 	132.0 
dme-miR-4940-3p_MIMAT0020147 	204.0 	243.0 	159.0 	153.0 	250.0 	176.0 	180.0 	247.0 	200.0 	176.0 	179.0 	183.0 	111.0 	149.0 	106.0 	124.0 	127.0 	125.0 	89.0 	121.0 	111.0 	165.0 	130.5 	81.0 
dme-miR-4986-5p_MIMAT0020223 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	1.0 	1.0 	1.0 	0.0 	0.0 	3.0 	0.0 	0.0 	1.0 	0.0 	0.0 	3.0 	0.0 	3.0 	2.0 	2.0 
dme-miR-4986-3p_MIMAT0020224 	92.0 	231.0 	187.0 	154.0 	158.0 	143.0 	132.0 	181.0 	180.5 	176.5 	145.0 	149.0 	109.0 	101.0 	81.5 	130.0 	139.0 	120.0 	111.0 	149.0 	117.0 	185.0 	104.0 	101.0 
dme-miR-276b-3p_MIMAT0000354 	708172.0 	1184148.0 	1295902.0 	1383354.5 	1579103.5 	1493418.0 	1518491.0 	1476974.0 	1645292.0 	1499885.33333 	1283435.0 	1489712.5 	927434.0 	763778.5 	779180.5 	1078742.5 	1017359.0 	879741.5 	923846.833333 	974753.0 	831752.833333 	959399.0 	751832.5 	762580.5 
dme-miR-276b-5p_MIMAT0020815 	431.0 	1044.0 	1359.5 	1309.83333333 	1644.0 	1466.5 	1520.5 	1828.0 	2183.5 	1539.0 	894.0 	1543.0 	2547.5 	1828.0 	2061.0 	2882.5 	2983.0 	1836.33333333 	2549.5 	2329.5 	2450.5 	1875.5 	1287.83333333 	2357.33333333 
dme-miR-276a-5p_MIMAT0000336 	431.0 	1044.0 	1359.5 	1309.83333333 	1644.0 	1466.5 	1520.5 	1828.0 	2183.5 	1539.0 	894.0 	1544.0 	2547.5 	1828.0 	2061.0 	2882.5 	2983.0 	1836.33333333 	2549.5 	2329.5 	2450.5 	1875.5 	1287.83333333 	2357.33333333 
dme-miR-276a-3p_MIMAT0000337 	726985.333333 	1214994.0 	1325232.0 	1407690.33333 	1607182.5 	1523873.0 	1544538.0 	1500637.83333 	1671804.0 	1526063.83333 	1309066.5 	1516719.33333 	949609.5 	782371.0 	798892.333333 	1105868.83333 	1042032.0 	913087.0 	945084.666667 	1002944.5 	851832.833333 	999396.5 	776851.0 	780349.0 
dme-miR-4968-5p_MIMAT0020194 	7.0 	14.0 	15.4 	18.0 	24.0 	18.0 	23.0 	31.0 	24.0 	23.0 	13.0 	21.0 	15.0 	15.0 	16.0 	25.0 	17.0 	14.0 	27.0 	24.5 	17.0 	34.3333333333 	19.0 	19.0 
dme-miR-4968-3p_MIMAT0032118 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.027027027027 	0.0851449275362 	0.0 	0.0357142857143 	0.0 	0.0357142857143 	0.0 	0.0540540540541 	0.0 	0.0357142857143 	0.0 	0.0 	0.0357142857143 	0.0357142857143 	0.0 	0.0 	0.0 	0.0613553113553 
dme-miR-3642-5p_MIMAT0018057 	1.0 	1.0 	2.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	0.0 	1.0 	1.0 	1.0 	2.0 	3.0 	1.0 	0.0 	1.0 	1.0 	0.0 	2.0 	1.0 	0.0 	0.0 
dme-miR-3642-3p_MIMAT0018058 	4.0 	13.3333333333 	11.0 	7.0 	11.5 	7.0 	13.0 	10.0 	7.0 	9.0 	5.0 	10.0 	7.0 	8.0 	4.0 	2.0 	6.0 	7.0 	6.0 	6.0 	10.0 	4.0 	2.0 	2.0 
dme-miR-274-5p_MIMAT0000332 	57722.0 	109908.5 	195049.0 	239567.0 	250060.5 	214323.0 	227728.0 	240341.0 	277839.0 	225005.0 	168914.0 	228890.5 	195347.0 	168826.0 	175814.5 	256052.5 	251764.5 	101264.5 	237963.5 	197031.5 	206229.0 	93108.5 	87131.5 	191915.0 
dme-miR-274-3p_MIMAT0020800 	14.0 	13.0 	39.0 	24.0 	18.0 	20.5 	18.0 	21.0 	28.0 	23.0 	21.0 	15.5 	13.0 	26.0 	20.0 	8.0 	34.0 	17.0 	25.0 	26.0 	21.0 	26.5 	15.0 	10.0 
dme-miR-314-3p_MIMAT0000406 	1.0 	9.0 	58.0 	4.0 	8.0 	2.0 	3.0 	13.0 	5.0 	8.0 	3.0 	5.0 	134.0 	7.0 	1.0 	8.0 	1.0 	12.0 	7.0 	9.0 	34.0 	5.0 	5.0 	8.0 
dme-miR-314-5p_MIMAT0020840 	1.0 	4.0 	17.0 	1.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	1.0 	3.0 	11.0 	1.0 	0.0 	0.0 	0.0 	11.0 	0.0 	2.0 	2.0 	0.0 	0.0 	1.0 
dme-miR-956-3p_MIMAT0005469 	4158.0 	10222.5 	54065.0 	3838.0 	4297.0 	4699.0 	3797.0 	10497.0 	3950.0 	4259.0 	3439.0 	3939.0 	101387.0 	5889.0 	3646.5 	5452.0 	5539.0 	12998.5 	5092.5 	6879.0 	15833.0 	6773.0 	4260.0 	4064.0 
dme-miR-956-5p_MIMAT0020850 	1.0 	4.0 	20.0 	0.0 	4.0 	1.0 	0.0 	7.0 	0.0 	0.0 	1.0 	0.0 	40.0 	4.0 	5.0 	2.0 	0.0 	10.0 	2.0 	1.0 	1.0 	1.0 	0.0 	3.0 
dme-miR-285-3p_MIMAT0000356 	1627.33333333 	3554.0 	3843.33333333 	3989.83333333 	4456.5 	3981.33333333 	4447.33333333 	5313.83333333 	5575.66666667 	4397.83333333 	3404.83333333 	4357.5 	2693.0 	2319.16666667 	2157.66666667 	3227.16666667 	3090.66666667 	2337.83333333 	2963.16666667 	2531.5 	2603.83333333 	2643.5 	1935.66666667 	2369.33333333 
dme-miR-285-5p_MIMAT0020817 	23809.0 	71831.0 	62814.5 	49308.5 	60711.5 	59635.3333333 	48906.0 	59082.0 	64118.5 	55282.0 	48499.5 	55970.0 	40465.0 	40948.5 	39458.0 	49039.0 	40930.0 	52740.5 	37242.0 	53662.5 	36778.0 	57533.0 	36759.5 	32076.0 
dme-miR-289-5p_MIMAT0000364 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0833333333333 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0833333333333 	0.0 	0.0 	0.0 	0.166666666667 	0.0 	0.0 	0.0 	0.0 
dme-miR-263b-5p_MIMAT0000362 	2596.16666667 	4296.5 	4738.83333333 	2996.0 	4290.66666667 	4942.66666667 	1605.66666667 	3193.66666667 	3546.33333333 	1952.16666667 	1372.16666667 	2451.16666667 	2038.33333333 	2450.0 	1163.0 	1719.66666667 	1962.5 	3031.66666667 	1956.33333333 	1661.33333333 	2398.66666667 	3290.66666667 	2302.0 	1260.0 
dme-miR-263b-3p_MIMAT0020822 	0.0 	2.5 	3.5 	3.0 	0.5 	4.0 	1.0 	5.0 	3.0 	1.0 	1.0 	1.5 	0.5 	2.0 	2.0 	3.0 	2.0 	0.5 	4.0 	6.0 	2.5 	1.0 	4.5 	2.0 
dme-miR-4941-5p_MIMAT0020148 	0.0 	0.0 	0.0 	0.0 	2.0 	2.0 	0.0 	5.66666666667 	3.0 	2.0 	0.0 	1.0 	1.0 	1.66666666667 	1.0 	1.0 	0.0 	2.0 	2.0 	0.5 	2.0 	3.5 	1.0 	0.0 
dme-miR-4941-3p_MIMAT0020149 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2500-5p_MIMAT0012214 	18.0 	44.0 	54.0 	41.0 	64.0 	61.0 	58.0 	67.0 	70.0 	80.0 	48.0 	77.0 	63.5 	47.0 	44.5 	58.0 	37.0 	52.0 	51.0 	52.5 	58.0 	34.0 	36.0 	59.0 
dme-miR-2500-3p_MIMAT0012215 	25.0 	37.0 	39.0 	36.0 	47.0 	38.0 	35.0 	40.0 	43.0 	34.0 	29.0 	29.0 	29.0 	32.5 	23.0 	33.0 	36.0 	25.0 	35.0 	33.0 	11.0 	40.3333333333 	34.0 	30.0 
dme-miR-219-5p_MIMAT0000335 	225.0 	622.0 	837.0 	1058.0 	968.0 	916.0 	880.0 	1217.0 	1473.0 	1295.0 	825.0 	1201.0 	830.0 	882.0 	847.0 	625.0 	441.0 	914.0 	1417.0 	1186.0 	1474.0 	1157.0 	855.0 	904.0 
dme-miR-219-3p_MIMAT0020803 	63.0 	134.0 	124.0 	96.0 	174.0 	118.0 	122.0 	161.0 	179.0 	133.0 	110.0 	144.0 	96.0 	65.0 	73.0 	103.0 	103.0 	51.0 	79.0 	84.0 	77.0 	70.0 	40.0 	78.0 
dme-miR-315-5p_MIMAT0000407 	71408.4166667 	169877.666667 	160530.0 	174374.583333 	157010.25 	154477.833333 	163890.75 	165657.033333 	177647.25 	172271.666667 	140383.916667 	170950.95 	111579.666667 	118964.25 	96758.5833333 	133252.75 	119452.416667 	128206.75 	128533.333333 	151243.75 	122999.583333 	174674.583333 	131389.25 	102999.75 
dme-miR-315-3p_MIMAT0020841 	128.0 	369.0 	428.5 	618.5 	582.5 	526.5 	546.5 	586.0 	747.0 	660.5 	409.0 	562.5 	530.5 	423.0 	442.0 	652.5 	553.5 	380.0 	580.5 	524.5 	546.0 	435.0 	346.0 	450.5 
dme-miR-9a-5p_MIMAT0000114 	86185.0 	188988.5 	191162.0 	170141.5 	164505.0 	176571.5 	194965.5 	171656.0 	174199.5 	171550.0 	145611.0 	184703.5 	226936.166667 	222876.833333 	197066.5 	330763.0 	288045.666667 	250061.5 	257736.0 	270012.5 	225962.0 	317619.5 	274615.5 	214170.0 
dme-miR-9a-3p_MIMAT0020792 	126.0 	115.0 	183.5 	138.0 	210.5 	216.5 	205.0 	243.0 	249.5 	196.0 	162.5 	193.0 	226.0 	181.0 	201.0 	293.5 	269.0 	166.5 	210.0 	161.0 	212.5 	163.0 	131.0 	195.0 
dme-miR-33-5p_MIMAT0000342 	133083.0 	448366.0 	503434.833333 	517112.666667 	476133.833333 	474754.833333 	511887.0 	433357.0 	506190.0 	529308.166667 	416767.0 	535635.833333 	567355.333333 	549220.0 	506415.0 	664338.0 	584605.5 	645159.666667 	624002.833333 	733312.5 	570788.833333 	719647.0 	616771.5 	534289.0 
dme-miR-33-3p_MIMAT0020808 	77.0 	170.0 	279.5 	269.0 	728.0 	675.0 	217.0 	404.0 	481.0 	504.0 	321.0 	483.0 	918.0 	814.0 	699.0 	333.0 	250.5 	457.5 	1536.0 	1041.0 	1177.0 	838.0 	489.0 	506.0 
dme-miR-193-3p_MIMAT0005468 	114.0 	305.0 	526.0 	702.0 	668.0 	608.0 	571.0 	739.0 	1049.0 	723.0 	369.0 	557.0 	373.0 	367.0 	297.0 	475.0 	557.0 	276.0 	510.0 	352.0 	459.0 	348.0 	259.0 	323.5 
dme-miR-193-5p_MIMAT0020849 	6999.5 	18923.5 	20946.5 	20350.3333333 	25349.0 	22398.0 	23877.0 	27961.0 	30349.3333333 	25600.0 	19770.5 	23976.0 	6401.5 	4885.0 	5330.0 	7169.0 	6723.5 	4822.0 	5821.5 	5985.5 	5834.0 	5268.75 	3830.0 	5265.5 
dme-miR-316-5p_MIMAT0000408 	5132.0 	13702.5 	12624.0 	9986.5 	13631.0 	11638.0 	12391.0 	14281.5 	13488.5 	13575.5 	12454.0 	13891.0 	12583.0 	10507.8333333 	9754.0 	12510.0 	11627.0 	13244.5 	10894.0 	14371.0 	9908.5 	16394.0 	9641.5 	10489.0 
dme-miR-316-3p_MIMAT0020842 	4.0 	6.0 	7.2 	3.0 	2.0 	6.0 	4.0 	0.0 	10.0 	4.0 	1.0 	3.0 	5.0 	4.0 	2.0 	8.0 	10.0 	4.0 	4.0 	7.0 	6.0 	7.0 	3.0 	3.0 
dme-miR-957-3p_MIMAT0005470 	297038.977108 	782409.153424 	706826.920077 	588437.681829 	807688.430023 	724642.45068 	702565.716325 	946102.47366 	935677.406899 	784370.057995 	647657.169705 	782322.924806 	377583.696331 	300703.520982 	302136.730791 	381862.731704 	365595.84309 	377641.853262 	337143.407584 	416787.620935 	312778.918262 	398591.711099 	250698.483265 	343334.891804 
dme-miR-957-5p_MIMAT0020851 	23.0 	89.2 	58.0 	38.0 	53.0 	54.2 	48.0 	53.0 	59.0 	59.0 	75.0 	67.0 	35.0 	35.0 	29.0 	35.0 	24.0 	46.0 	34.0 	50.0 	25.0 	63.0 	44.0 	21.0 
dme-miR-958-3p_MIMAT0005471 	0.0 	5.0 	24.5 	0.0 	2.0 	0.0 	1.0 	5.0 	0.0 	0.0 	1.0 	1.0 	117.5 	0.0 	1.0 	1.0 	3.0 	10.0 	3.0 	3.0 	6.0 	3.0 	2.0 	4.0 
dme-miR-958-5p_MIMAT0020852 	6.0 	6.0 	29.0 	1.0 	2.0 	5.0 	1.0 	5.0 	1.0 	1.0 	1.0 	0.0 	163.0 	0.0 	1.0 	1.0 	2.0 	8.0 	1.0 	3.0 	14.0 	0.0 	1.0 	3.0 
dme-miR-9388-5p_MIMAT0035238 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9388-3p_MIMAT0035239 	1.4 	0.2 	0.7 	1.01666666667 	1.0 	0.2 	0.6 	1.7 	0.2 	2.9 	0.2 	0.4 	0.6 	0.733333333333 	0.7 	1.4 	0.8 	1.0 	0.8 	0.890909090909 	0.0 	0.25 	0.776923076923 	1.0 
dme-miR-4942-3p_MIMAT0020150 	0.666666666667 	6.33333333333 	5.16666666667 	4.16666666667 	3.16666666667 	2.83333333333 	6.2 	2.16666666667 	2.66666666667 	1.66666666667 	1.66666666667 	4.66666666667 	1.16666666667 	2.16666666667 	2.66666666667 	6.0 	4.16666666667 	2.33333333333 	3.5 	5.33333333333 	4.83333333333 	1.66666666667 	1.83333333333 	1.33333333333 
dme-miR-929-3p_MIMAT0005511 	1359.0 	2598.0 	2560.0 	3135.0 	2165.0 	2595.0 	2337.0 	2242.0 	2359.0 	2227.0 	1925.0 	2277.0 	2340.0 	2909.0 	2075.0 	2994.0 	2534.0 	2142.0 	2923.0 	2752.0 	2901.0 	3637.0 	3613.0 	2132.0 
dme-miR-929-5p_MIMAT0020892 	1852.0 	5975.0 	7678.0 	8678.0 	7666.0 	7354.0 	8248.0 	8658.0 	9183.0 	8494.0 	5492.0 	8401.0 	8377.0 	7948.0 	7387.0 	11227.0 	10880.0 	7969.0 	10744.0 	9325.0 	9957.0 	9002.0 	7817.0 	8968.0 
dme-miR-9384-5p_MIMAT0035231 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9384-3p_MIMAT0035232 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9375-5p_MIMAT0035213 	10.0 	8.0 	10.0 	8.0 	11.0 	10.0 	4.0 	11.0 	12.0 	13.0 	6.0 	10.0 	11.0 	5.0 	5.0 	10.0 	2.0 	4.0 	8.0 	8.0 	15.0 	6.0 	1.0 	4.0 
dme-miR-9375-3p_MIMAT0035214 	3.0 	4.0 	5.0 	1.0 	4.0 	1.0 	4.0 	0.0 	8.0 	3.0 	1.0 	2.0 	3.0 	4.0 	3.0 	1.0 	4.0 	4.0 	1.0 	4.0 	5.0 	1.0 	2.0 	3.0 
dme-miR-993-3p_MIMAT0005512 	8767.0 	28405.0 	27144.0 	23101.0 	30513.0 	27069.0 	26953.0 	31707.0 	36991.0 	28678.0 	22670.0 	28045.0 	13829.0 	13222.0 	12438.0 	13749.0 	12786.0 	12892.0 	12877.0 	13080.0 	11021.0 	13424.0 	8225.0 	9186.0 
dme-miR-993-5p_MIMAT0020893 	940.0 	1748.0 	1864.0 	2134.0 	2165.0 	2018.0 	1988.0 	2238.0 	2444.0 	2147.0 	1772.0 	2156.0 	2079.0 	2009.0 	1960.0 	2001.0 	1498.0 	1981.0 	2458.0 	2505.0 	2313.0 	2741.0 	1834.0 	1705.5 
dme-miR-10-5p_MIMAT0000115 	287533.5 	127438.0 	110258.0 	68670.0 	107174.0 	92278.0 	88076.8333333 	162162.5 	126456.5 	102099.5 	62364.0 	93429.0 	122883.0 	83323.5 	71972.5 	94102.5 	97165.0 	74586.8333333 	97045.0 	84822.0 	88498.0 	93288.5 	56973.0 	88472.5 
dme-miR-10-3p_MIMAT0012531 	14701.0 	39072.0 	45592.0 	45873.0 	52825.0 	49086.0 	48397.0 	47155.0 	54158.0 	48028.0 	37459.0 	49375.0 	48986.0 	41193.0 	39873.0 	52329.0 	48567.0 	46926.1666667 	48442.0 	46100.0 	41011.0 	48490.0 	37306.5 	38201.0 
dme-miR-4950-5p_MIMAT0020162 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	2.0 	0.0 	1.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4950-3p_MIMAT0020163 	5.0 	6.0 	4.0 	3.0 	12.0 	8.0 	6.0 	9.0 	5.0 	8.0 	5.0 	3.0 	4.0 	4.0 	2.0 	3.0 	2.0 	7.0 	5.0 	5.0 	2.0 	4.0 	2.0 	1.0 
dme-miR-4918-5p_MIMAT0020512 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9380-5p_MIMAT0035223 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.333333333333 	0.0 	0.0 	0.0 
dme-miR-9380-3p_MIMAT0035224 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2283-5p_MIMAT0011791 	0.0 	3.0 	5.0 	2.0 	2.0 	7.0 	8.0 	5.0 	5.0 	5.0 	5.0 	3.0 	6.0 	4.0 	4.0 	3.0 	6.0 	7.0 	3.0 	2.0 	3.0 	4.0 	8.0 	8.0 
dme-miR-2283-3p_MIMAT0020909 	4.0 	7.0 	7.0 	4.0 	2.0 	7.0 	5.0 	7.0 	5.0 	6.0 	11.0 	2.0 	10.0 	8.0 	6.0 	7.0 	4.0 	7.0 	10.0 	4.0 	4.0 	8.0 	5.0 	3.0 
dme-miR-9371-5p_MIMAT0035205 	0.0 	1.0 	1.0 	3.0 	4.0 	3.0 	1.0 	3.0 	2.0 	2.0 	0.0 	1.0 	2.0 	1.0 	4.0 	5.5 	4.0 	3.5 	6.0 	2.0 	0.0 	5.0 	1.5 	6.0 
